date,description,amount,category,id,is_resolved
2025-07-31,Uber Ride,-1820.72,Transportation,00c85f06-4507-45ca-a22d-6538f4362768,False
2025-07-31,Petrol Pump,-712.19,Transportation,b59e7b0e-db03-435c-acce-4c59165d6b69,False
2025-07-31,Electricity Bill,-1024.48,Utilities,a2b13a1f-9248-4c82-a626-564a3cdc6e5a,False
2025-07-31,Petrol Pump,-1288.49,Transportation,7a37ff8a-af0c-45c8-bbfa-4a6d52fe44ed,False
2025-07-31,Stationery,-1815.22,Education,430cfdb9-25da-4798-b066-d407870ba9f6,False
2025-08-01,Water Bill,-2083.84,Utilities,0721b360-8ae2-443c-9e44-c9fbcf8625d9,False
2025-08-01,Investment Dividend,44031.37,Income,12f1d010-b461-46ef-a407-824d653aff19,False
2025-08-01,Gift,33275.95,Income,5ca90669-e889-4d15-9374-ce47f68d84d8,False
2025-08-01,Gym Membership,-3745.63,Healthcare,0c2477c8-f6b6-4270-9c78-10e30ca4fb28,False
2025-08-01,Gift,43626.13,Income,a104c004-e7e0-4286-b23f-8bdc8d12818e,False
2025-08-01,Train Ticket,-2931.41,Transportation,cd57ac7c-268a-4462-935e-d7962cc2174c,False
2025-08-01,Video Game,-1008.01,Entertainment,650586d9-0001-4621-bdf3-10e154ed9054,False
2025-08-01,Doctor Consultation,-3716.78,Healthcare,71d175e2-7edf-4979-8bd5-ed762b32364e,False
2025-08-02,Investment Dividend,17488.1,Income,cca9a17c-373d-456c-9981-ac95d00b9820,False
2025-08-02,Cafe Coffee Day,-3064.74,Food,08a4a94b-2895-457c-bcf5-3ebd1846e46d,False
2025-08-02,Lab Tests,-2542.95,Healthcare,c6ddcb90-cc27-4c83-8403-04fd4803bc25,False
2025-08-02,Uber Ride,-1088.37,Transportation,a31c3a66-e012-4f45-bf38-ee70a4424ea2,False
2025-08-02,Pizza Hut,-3380.2,Food,480c8b18-21b2-4a4a-bf1a-920214b74438,False
2025-08-02,Books Cache,-4561.82,Education,6c64ad9a-6cd0-4c31-b7c8-88133b1a78d7,False
2025-08-03,Books Cache,-2747.98,Education,c197c165-3409-4309-985f-9a7981ff3237,False
2025-08-03,Zomato Order,-1750.88,Food,b2ccc25b-2a87-4bb2-ac25-90b30b2b6e48,False
2025-08-03,Cafe Coffee Day,-4601.27,Food,eaccc9ee-86ba-4fe5-ac3a-647e97ca0b8e,False
2025-08-03,Gym Membership,-3997.56,Healthcare,64dc04c0-e471-4928-bec3-2f63ccb4e03d,False
2025-08-03,Pizza Hut,-1052.34,Food,5de8e5cd-254d-4624-bafa-44b4f071d665,False
2025-08-04,Pizza Hut,-3655.42,Food,0eda9fff-0df8-43ae-bfde-439aabe899e1,False
2025-08-04,Gift,6194.95,Income,1ba2ebe5-0b4f-415f-8c1f-a51422b93c98,False
2025-08-04,Car Maintenance,-1758.99,Transportation,b4e9f7b2-f802-413e-afc6-02feb0b4f89e,False
2025-08-05,Restaurant Bill,-1068.79,Food,875178c3-2c15-4266-a3b3-854107f0946e,False
2025-08-05,Concert Pass,-2316.29,Entertainment,3d84d3f0-0a1d-46d9-ace5-35e65a2c112f,False
2025-08-05,Cafe Coffee Day,-219.89,Food,b1ac8060-f409-42bf-9965-64f2e3f72e26,False
2025-08-05,Video Game,-1007.25,Entertainment,35069162-5700-470b-89b9-b6d54e2684c7,False
2025-08-05,Workshop Fee,-1719.36,Education,fc6e92a1-ede3-431e-b366-e9df355a16f1,False
2025-08-05,Bus Fare,-3659.57,Transportation,bb7d26ad-5a72-4ea0-9b9d-bfc2eab33a18,False
2025-08-06,Gift,46856.37,Income,927e7aaa-c8f7-49af-9cf8-b5c3b8a51341,False
2025-08-06,Water Bill,-528.74,Utilities,41323cce-fa52-436a-a638-2bea102f7ce6,False
2025-08-06,Random Purchase,-3403.69,Other,95b137a7-51a7-4f07-9679-5c794e9c15e0,False
2025-08-06,Charity,-1318.17,Other,4c2bba8a-faeb-4744-b6d7-64daeacfad6b,False
2025-08-06,Charity,-2645.01,Other,093315af-2bfa-4c73-a2c4-86ead50f6554,False
2025-08-06,Grocery Store,-3994.81,Food,a0fc0884-78d1-4f9f-9a50-5def3275281c,False
2025-08-06,Workshop Fee,-792.94,Education,a48db94b-a385-4037-abb5-aace146f584a,False
2025-08-06,Clothing Mall,-1827.1,Shopping,d4a73568-06d1-4ec9-bb91-8cf0b71f92f5,False
2025-08-06,Concert Pass,-1033.91,Entertainment,1983d010-23dd-4e8f-ad73-981232ae26e0,False
2025-08-06,Flipkart Purchase,-3160.37,Shopping,b1e4954d-221c-4fba-93d5-bb0c70aafe3a,False
2025-08-06,Doctor Consultation,-3141.41,Healthcare,85a3bed4-e03e-443e-a883-58577fd98a7c,False
2025-08-07,Refund,11979.34,Income,f90db7f8-00ef-4bfe-a0e8-7dc4e85b1766,False
2025-08-07,Gas Cylinder,-4183.65,Utilities,caf8cfe8-637e-4037-a8ce-303844057f3d,False
2025-08-07,College Fees,-713.03,Education,3d04fbde-c9d9-4b43-8c01-a623c802a4e4,False
2025-08-07,Flipkart Purchase,-977.27,Shopping,4ae2a6e9-c5b6-47da-923b-ae18071432a3,False
2025-08-08,Car Maintenance,-3795.89,Transportation,2c0d00b0-b32a-43fd-b4b5-e18c5553045a,False
2025-08-08,Doctor Consultation,-3188.52,Healthcare,d6e9d4b2-d454-4e36-9435-f331806428be,False
2025-08-08,Electronics Store,-708.37,Shopping,6d1ef33d-6a2e-4471-9cf2-731f94c22cd4,False
2025-08-08,Spotify Premium,-143.97,Entertainment,078a4850-fd05-4d3f-8ddd-eca727ddeade,False
2025-08-08,Video Game,-772.82,Entertainment,4316afcf-601b-4f68-8195-cba02a5a652f,False
2025-08-08,Cafe Coffee Day,-2600.13,Food,81188443-307a-40ce-ae13-52d652ada162,False
2025-08-08,Freelance Project,24556.8,Income,6bc5d7aa-9b24-46dd-a30f-1a13555de057,False
2025-08-09,Stationery,-2063.26,Education,34c18a44-7df1-4409-ba18-12a354f1463a,False
2025-08-09,Train Ticket,-2135.0,Transportation,62efc0b3-0133-4531-8d3d-cca31ee9309f,False
2025-08-09,Gas Cylinder,-3379.77,Utilities,60952437-91ed-4778-9cc6-3ced3f9f3bbb,False
2025-08-09,Health Insurance,-2711.36,Healthcare,bbc09bf5-22f0-49a2-97a0-da311b48b9fa,False
2025-08-09,Investment Dividend,43802.67,Income,04f314c1-a135-4764-ab63-b1f0f5cb88d8,False
2025-08-09,Water Bill,-824.01,Utilities,beaddcae-4b63-41ef-8023-028a735ad019,False
2025-08-09,Random Purchase,-3296.47,Other,cc6be321-830e-4522-bf5b-19939cf21712,False
2025-08-09,Refund,9439.46,Income,5b1ee571-e9f2-4713-ae2f-76e0db6df1da,False
2025-08-09,Charity,-114.78,Other,c346e2b6-6655-47c7-b99e-e0f0394938fc,False
2025-08-09,Video Game,-3952.1,Entertainment,16be6f82-d902-4618-bb46-1743cca51259,False
2025-08-09,Clothing Mall,-4666.25,Shopping,4776a937-d4d8-4679-b6d6-1abad39f374b,False
2025-08-10,Petrol Pump,-2580.24,Transportation,17ecfa72-f10c-4435-858b-7ae5b2e1d1ab,False
2025-08-10,Electricity Bill,-2769.92,Utilities,4b61ac4d-fec0-4a14-9ed3-45a5f7602ff9,False
2025-08-10,Video Game,-3145.36,Entertainment,e092b5de-3793-4df2-8a52-bf2d846bbfda,False
2025-08-10,Grocery Store,-2654.33,Food,009504b7-46e0-4e73-98ae-cf4c4a8d87ba,False
2025-08-10,Concert Pass,-2416.05,Entertainment,c12d91f8-2cfa-41ff-8335-f1dfd13a1b34,False
2025-08-10,Service Charge,-2044.15,Other,e6ed0993-b8a1-4b1b-a141-30c196cba22f,False
2025-08-10,Pharmacy,-1185.22,Healthcare,209a6a30-3cae-4b32-b571-e8c993c0a801,False
2025-08-10,Myntra Sale,-459.97,Shopping,ad110a0f-7d03-4827-a885-501c3780ed68,False
2025-08-10,Stationery,-1681.76,Education,47faf54a-2402-4cc4-8ba5-afe34de3385a,False
2025-08-11,Pizza Hut,-4273.32,Food,5d5da93b-6865-4793-9e4c-7154681f7dc9,False
2025-08-11,Amazon Order,-450.44,Shopping,fd536212-0295-4891-a907-6c4a38c2eacf,False
2025-08-12,Electricity Bill,-1427.35,Utilities,cbf52d60-8eda-420a-b18a-f170676dd30d,False
2025-08-12,Doctor Consultation,-3906.16,Healthcare,3050f2f9-0379-4532-846c-70c3f4ab015a,False
2025-08-12,Gas Cylinder,-1194.47,Utilities,7579138d-1093-4107-9c5a-356189393276,False
2025-08-12,Grocery Store,-1237.59,Food,401df0f4-0e9b-4786-a416-8b038fd56fdd,False
2025-08-12,Electronics Store,-1714.22,Shopping,e931eb7a-0668-4dcc-90a4-99d1e89d8499,False
2025-08-12,Salary,40916.92,Income,69e16720-2385-4380-8e82-10902b6674b7,False
2025-08-12,Books Cache,-4191.58,Education,49cc0923-dcf4-4f27-975d-494f721de6e8,False
2025-08-12,Miscellaneous,-3048.97,Other,3c11be8e-d27e-439c-8f4a-b0bd7f982eed,False
2025-08-12,Random Purchase,-3953.54,Other,8f0d4ba8-373f-4016-9bd9-4b82fd5b1995,False
2025-08-12,Car Maintenance,-60.91,Transportation,14cfcc5c-67c6-4b44-96f7-31b867aa9d52,False
2025-08-12,Uber Ride,-1251.88,Transportation,49a19102-88d5-4418-bf08-367ae8c62736,False
2025-08-13,Freelance Project,48539.1,Income,4732d72c-dc62-412f-ad7a-f99c1498537c,False
2025-08-13,Workshop Fee,-4066.26,Education,93c845e1-e9e4-4f7f-b2a2-35c34ebb0f87,False
2025-08-13,Lab Tests,-3371.11,Healthcare,ed809b85-f051-442e-945f-95cc2cdd08c0,False
2025-08-13,Concert Pass,-4341.85,Entertainment,fcb8458e-93a3-4178-8384-8b9e9ccd2540,False
2025-08-13,Restaurant Bill,-518.89,Food,224e71f4-95c6-4cce-a0e0-a3d93a383be4,False
2025-08-13,Uber Ride,-4738.03,Transportation,65f45c30-367c-4214-b190-9e717f8cd65e,False
2025-08-13,Netflix Subscription,-302.65,Entertainment,be6f2260-10af-416e-ab43-35a146f04e3f,False
2025-08-13,Petrol Pump,-3117.02,Transportation,c093026c-9909-461c-96d5-a3722edfc301,False
2025-08-13,Uber Ride,-4696.78,Transportation,2c63d509-ef09-41bd-a44a-310c8fc98d12,False
2025-08-13,Spotify Premium,-817.11,Entertainment,e6cb70ec-2327-4158-8003-24961c3fc083,False
2025-08-14,Video Game,-2888.04,Entertainment,95be1cbd-1587-4173-b830-a48105d3d78b,False
2025-08-14,Movie Tickets,-3397.56,Entertainment,18d7762f-16ab-4b24-920e-ebd8c3e8fc18,False
2025-08-14,Random Purchase,-4544.55,Other,fd838028-cc51-4ea0-af9a-9c52e4e38290,False
2025-08-14,Mobile Recharge,-3686.25,Utilities,891d1cf6-e3c0-4c29-a8b6-d50779ebc71e,False
2025-08-14,Petrol Pump,-375.05,Transportation,78f28802-9c90-4292-a432-3e1c97a25828,False
2025-08-14,Stationery,-1241.44,Education,43d8e276-54ad-4767-aad7-1ccad3104365,False
2025-08-14,Loan Repayment,-4950.32,Other,49d73ca9-6d87-429b-9c1c-85684e4b54a3,False
2025-08-14,Spotify Premium,-3952.0,Entertainment,378111a9-de50-43c4-a5a2-6d22f27d0eef,False
2025-08-14,Bus Fare,-1821.09,Transportation,d4b97c3b-86e3-432c-9894-a0bce85106ed,False
2025-08-14,Service Charge,-3859.17,Other,2a292e4d-203f-4cfb-8d87-31ee459013e9,False
2025-08-14,Amazon Order,-1621.92,Shopping,8252998d-d3d7-4514-bba7-69b7ef12c904,False
2025-08-14,Water Bill,-1136.47,Utilities,b368de72-96a7-41ca-a846-3be6f7ad0035,False
2025-08-15,Gas Cylinder,-632.15,Utilities,5e0fd0fd-01b8-426f-be8e-73cd9f2cf179,False
2025-08-15,Concert Pass,-4741.26,Entertainment,12975344-9b01-4c66-9d24-d16cb6194fca,False
2025-08-15,Flipkart Purchase,-3408.34,Shopping,32f474e8-c0af-43e6-91a1-bcd50d0fc58e,False
2025-08-15,Udemy Course,-826.1,Education,f826cd2d-b587-47b8-8219-320301858b32,False
2025-08-15,Uber Ride,-855.4,Transportation,83011589-b4bf-4ed8-bc1b-1ca4ccb285db,False
2025-08-16,Grocery Store,-1024.76,Food,a9c6e855-54e8-4c65-b6b5-6ac852e4d8c5,False
2025-08-16,Video Game,-2157.95,Entertainment,f50bd4db-87a7-4bc6-8cce-4ac2dbb8f074,False
2025-08-16,Video Game,-2529.55,Entertainment,276d639f-870f-48de-b98a-38ca776252cf,False
2025-08-16,Gas Cylinder,-4047.08,Utilities,d0cedeec-3b9e-471b-aac6-e07cabbc1109,False
2025-08-16,Books Cache,-1611.72,Education,66fbf0a4-79b9-48d8-ab4d-dac93decf802,False
2025-08-16,Miscellaneous,-4733.73,Other,8497ad18-0d18-47e5-a096-667e520e6758,False
2025-08-17,Mobile Recharge,-362.7,Utilities,b5352ec7-0b75-4b88-96f5-0697d8cf69f6,False
2025-08-17,Bus Fare,-3537.83,Transportation,77ba4d6a-445b-4cf6-b281-b0a32e23de3d,False
2025-08-17,College Fees,-785.89,Education,7e96045f-6f5a-4530-9ceb-c601aa4f13ef,False
2025-08-17,Gym Membership,-4356.07,Healthcare,64ffe5fa-b552-4081-99f7-ce326fe1ba3f,False
2025-08-17,Random Purchase,-4448.03,Other,9eaa5327-c629-4447-828c-b06e11312d84,False
2025-08-18,Freelance Project,6285.65,Income,df67854f-c146-4fc8-ac21-beba4d2f5280,False
2025-08-18,Pharmacy,-2352.01,Healthcare,35cdc77b-f502-4e3d-b388-8b980e97276a,False
2025-08-18,Gift,30827.11,Income,02d93cd5-b0e2-4b05-a81d-d23dd3198b9e,False
2025-08-18,Electricity Bill,-2602.22,Utilities,7dd046d4-74d5-41a2-bcb2-5ad75f7bf2e0,False
2025-08-18,Gym Membership,-4585.09,Healthcare,4c5f1024-e637-4801-86f3-345116da44fd,False
2025-08-19,Zomato Order,-4042.06,Food,ffb386f0-1272-427d-be1d-5d62fa0ba2ed,False
2025-08-19,Car Maintenance,-2034.64,Transportation,c37c9d06-b116-4122-a9dd-74ed967303df,False
2025-08-19,Internet Plan,-1697.84,Utilities,a74effbb-c5cf-4d9b-b5d5-96dd13e99000,False
2025-08-19,College Fees,-263.29,Education,c3728771-eee1-41db-a422-e3d8fb17e60d,False
2025-08-19,Refund,22739.21,Income,3a58285e-eefd-40d5-88af-66d3fbcc1fd4,False
2025-08-19,Books Cache,-604.02,Education,50f7be69-2561-4ed4-ac91-4a98a57bc4b6,False
2025-08-19,Car Maintenance,-2227.33,Transportation,4fbcc145-77e0-4a48-b46d-4cc66d437576,False
2025-08-19,Pizza Hut,-1026.31,Food,92e16391-68ca-40da-bd18-022fbe4a7b11,False
2025-08-19,Myntra Sale,-2118.68,Shopping,c25cbd8b-fcc6-4100-b347-262d9606501a,False
2025-08-20,Spotify Premium,-1213.21,Entertainment,3b40dfb4-3f6f-4350-b88d-d26479446b5f,False
2025-08-20,Health Insurance,-3528.37,Healthcare,1bfa6105-275e-461b-b5ef-3a05a7a28194,False
2025-08-20,Car Maintenance,-4327.77,Transportation,4addb9ef-2514-4581-9875-9fe96b1e23ac,False
2025-08-20,Myntra Sale,-4464.98,Shopping,02f6befb-3d7a-4e2c-b17f-97bd9daa9984,False
2025-08-20,Netflix Subscription,-1825.39,Entertainment,be61efd1-5706-44ea-aaef-3f008e5d4c7c,False
2025-08-20,Spotify Premium,-4321.82,Entertainment,5bd1d43d-4e13-417f-8b0e-36b40705b13e,False
2025-08-20,Concert Pass,-2255.86,Entertainment,4b65670c-a025-465a-a98f-af3fa2082e6e,False
2025-08-20,Concert Pass,-2657.7,Entertainment,5e026b45-0ed4-46db-ade0-ca0a2ef87095,False
2025-08-21,Gym Membership,-1076.72,Healthcare,211efaa6-d026-4690-8f26-544d62cc74d8,False
2025-08-21,Gift,9131.83,Income,fb7423bf-a574-4516-975f-46b7416da650,False
2025-08-21,Concert Pass,-4422.11,Entertainment,7b5cbae0-6488-4fac-9ff5-2ceca88a4bc0,False
2025-08-21,Concert Pass,-2156.66,Entertainment,74e3cb0d-f350-461f-a585-2d4a0427a8ed,False
2025-08-21,Grocery Store,-4049.09,Food,8d3ea8c2-fc02-4a58-9227-7bab1869f749,False
2025-08-22,Random Purchase,-4853.57,Other,e457999f-a131-470b-ac9a-8c532dbed0f6,False
2025-08-22,Stationery,-3285.18,Education,a23b2eb8-7dfb-4e61-b465-6c6b9d0bdacc,False
2025-08-22,Doctor Consultation,-1202.39,Healthcare,4fe7608a-dfb6-4fc1-b193-f07100233653,False
2025-08-22,Flipkart Purchase,-1479.57,Shopping,0086c355-f59a-4889-b904-fe024eee8e7a,False
2025-08-22,Gift,20408.36,Income,186c7889-676d-4478-a6bd-caf98e10c833,False
2025-08-22,Amazon Order,-4294.1,Shopping,03bf6841-6f9d-4f61-8ba5-701429c2f1ae,False
2025-08-23,Bus Fare,-1047.74,Transportation,787ec518-e4b2-4ce0-ada2-93f5515db025,False
2025-08-23,Restaurant Bill,-4422.07,Food,e172f187-aea1-4954-833a-bd83801d354f,False
2025-08-23,Miscellaneous,-2654.92,Other,1ae61f79-8795-43b4-8815-a5ea2417aae9,False
2025-08-23,Loan Repayment,-3190.15,Other,415cafc6-bcdd-4bea-80e2-67a24177e211,False
2025-08-23,Internet Plan,-848.13,Utilities,dfd6e57f-b506-447b-92c8-50da834c71f5,False
2025-08-24,Car Maintenance,-83.79,Transportation,def9ac78-58fb-4026-98dd-ed36ef5141d0,False
2025-08-24,College Fees,-71.16,Education,c4dd4e10-25df-4f1a-8811-2a28539bf809,False
2025-08-24,Gas Cylinder,-4228.92,Utilities,2592448d-f407-43d9-875d-16662003564d,False
2025-08-24,Books Cache,-4973.13,Education,b0247375-9e18-418e-a4f7-e988a90a1357,False
2025-08-24,Water Bill,-357.84,Utilities,a5290448-d437-493d-b239-57892f43bd39,False
2025-08-24,Doctor Consultation,-1027.64,Healthcare,568c8dce-1c2f-4ede-9794-e0a0c5435df5,False
2025-08-25,Gas Cylinder,-4323.64,Utilities,82216b80-4405-41fe-9c7c-188cef6b5b7c,False
2025-08-25,Video Game,-2781.56,Entertainment,074deeb3-bffc-44a3-ad51-e96259909194,False
2025-08-25,Health Insurance,-1889.13,Healthcare,e191eba1-eb5d-4f12-bddf-0259fec4f6a2,False
2025-08-25,Gas Cylinder,-121.26,Utilities,ff9dd30a-18fa-4a0c-9321-a7fb4cac27fc,False
2025-08-25,Service Charge,-1923.1,Other,663c4072-d5c2-428a-a1e1-3013bed3b96d,False
2025-08-25,Gas Cylinder,-4893.73,Utilities,2eb8abbc-12cd-48f8-bb26-c93913339103,False
2025-08-26,Zomato Order,-4168.3,Food,757d2d75-adb1-4fe1-bf78-2e79c76f510e,False
2025-08-26,Netflix Subscription,-4250.23,Entertainment,e48669c6-a151-4157-8725-b283badede2a,False
2025-08-26,Mobile Recharge,-2269.93,Utilities,66a24b84-3368-46c2-97f6-b485ba11f846,False
2025-08-26,Amazon Order,-4861.55,Shopping,61cf509b-27f5-4fc4-befb-b6236e523005,False
2025-08-26,Flipkart Purchase,-904.88,Shopping,ce6aa577-a981-4818-8ff8-c5c68c4424d1,False
2025-08-26,Movie Tickets,-3755.81,Entertainment,69bb8ab2-1e17-4d40-ba7a-51900fdc4b20,False
2025-08-26,Random Purchase,-4831.9,Other,d89900ea-2128-4f5f-9c77-757d7ab65f39,False
2025-08-26,Bus Fare,-1312.24,Transportation,34444389-7d46-45bc-9873-7e9d65b7cee9,False
2025-08-26,Pizza Hut,-4139.69,Food,c002e027-35f4-43a8-b502-db70018506c6,False
2025-08-27,Flipkart Purchase,-1750.56,Shopping,c87d16a2-e92c-4c76-a92d-ad5ca8d4303a,False
2025-08-27,Cafe Coffee Day,-4096.92,Food,2113c818-b3c4-439e-ac9b-f4c6cc5f7356,False
2025-08-27,Concert Pass,-1133.72,Entertainment,67bcb24e-6583-4132-8360-4e7e724525ec,False
2025-08-27,Books Cache,-1686.16,Education,e67659d9-3f59-41ae-9dd8-f06a44be1b4f,False
2025-08-27,Myntra Sale,-3941.84,Shopping,8a0c0863-de6f-4e39-bdd8-a999510391de,False
2025-08-28,Amazon Order,-3096.79,Shopping,5d49c502-44d1-42dc-b715-943810d82a14,False
2025-08-29,Salary,47070.22,Income,b3e6c322-27fe-49ab-b566-0128540ff0c6,False
2025-08-29,Flipkart Purchase,-1324.89,Shopping,5dca980b-8079-4d47-bb80-70e9ed4e8633,False
2025-08-29,Charity,-3313.41,Other,72b04b04-965c-40e5-8f40-cd6cf4cef8a5,False
2025-08-29,Lab Tests,-3662.12,Healthcare,690d0f9f-e53b-46e1-957d-6c06864907f4,False
2025-08-29,Netflix Subscription,-4831.06,Entertainment,88833e97-030c-49aa-afc0-025236286fb5,False
2025-08-29,Grocery Store,-3478.12,Food,553f038c-f976-43cd-9d15-8c50ea84e037,False
2025-08-29,Books Cache,-2268.76,Education,0f496a42-939c-483a-94b9-339335472574,False
2025-08-29,Freelance Project,47387.16,Income,ef737f46-1b2f-4c9e-8f68-34ee61aba512,False
2025-08-29,Service Charge,-4972.11,Other,a1c8b730-dc96-4294-b2ab-f8d561db3ad6,False
2025-08-29,Pizza Hut,-3314.47,Food,0a97a629-3745-4ef2-beb0-c3ec084355ac,False
2025-08-29,Investment Dividend,31132.55,Income,814e0dd1-aee0-4549-9eb7-fd0bee7f3d86,False
2025-08-30,Random Purchase,-845.73,Other,9158445f-0d87-43bd-9f17-f7c018985b2e,False
2025-08-30,Zomato Order,-1329.4,Food,c63beaf5-0bbc-4055-b825-c1862b79f175,False
2025-08-30,Service Charge,-2362.62,Other,65ecad31-f230-4c9f-b9a6-faf35937580e,False
2025-08-30,Miscellaneous,-4815.18,Other,47255a83-43d0-4ed7-9225-89b588487d6b,False
2025-08-30,Charity,-4339.91,Other,5c593407-673b-41d9-95da-55a15fe54fbe,False
2025-08-31,Video Game,-3125.89,Entertainment,b0885f6c-4dae-4a6c-b4eb-eae3151d2a6e,False
2025-08-31,Pizza Hut,-1043.27,Food,9cc735eb-21ac-4c10-a022-be2bb90c6e7f,False
2025-08-31,Spotify Premium,-1270.12,Entertainment,a4eea684-4d11-4eb2-a242-b151db767b1e,False
2025-08-31,Udemy Course,-874.79,Education,aee5982e-bef4-4d82-9594-37e84ce381f2,False
2025-09-01,Electricity Bill,-1226.93,Utilities,e7c5681c-2565-4144-abe3-35f3663eeeee,False
2025-09-01,Gift,25222.31,Income,afc2f516-19fb-4a37-aee1-a0458c66bfb1,False
2025-09-01,Gas Cylinder,-1506.33,Utilities,106e80fb-5a65-4ac3-abcc-ff845a53cf35,False
2025-09-01,Lab Tests,-2290.28,Healthcare,8ccbe1d7-45e3-42da-828e-2c025c08e847,False
2025-09-01,Petrol Pump,-1870.31,Transportation,1dffe377-7ea4-434d-a74b-24d0c690f7f0,False
2025-09-01,Health Insurance,-2683.74,Healthcare,362af964-f974-470e-8ae0-efdc8ac7585c,False
2025-09-01,Workshop Fee,-4834.19,Education,84be0b89-9041-426d-a970-4f6521c11c21,False
2025-09-01,Spotify Premium,-3145.23,Entertainment,d29c900a-3713-4d00-9355-7ef40bf69a25,False
2025-09-02,Pharmacy,-1050.08,Healthcare,e925c61d-cf9e-4972-a459-5f4671883f90,False
2025-09-02,Mobile Recharge,-1036.2,Utilities,40bd239e-b3bd-4d40-906e-24d506141111,False
2025-09-02,Restaurant Bill,-1526.25,Food,db0447de-7624-4bc9-a90a-84889be8aa15,False
2025-09-02,Amazon Order,-736.87,Shopping,df43b8bc-cce6-4c16-bfe8-811c3c5654de,False
2025-09-02,Gift,7786.37,Income,2a0570ae-1fe5-4e22-be26-a3d5245ad991,False
2025-09-02,Amazon Order,-113.5,Shopping,da220e03-58ef-40a5-bd14-7a1f5cd4d0fe,False
2025-09-02,Car Maintenance,-1212.72,Transportation,8140fe7e-0af2-4e0b-8151-948312cbaec2,False
2025-09-02,Bus Fare,-4185.48,Transportation,9dfcd8cd-8277-4d71-a12e-4755aadc0096,False
2025-09-02,Restaurant Bill,-3551.47,Food,ca8f88d9-b7d4-4585-b7b2-f044c1fa60e5,False
2025-09-03,Netflix Subscription,-4779.72,Entertainment,1f749e5b-7f31-4fa3-a6d3-55b05031a898,False
2025-09-03,Pizza Hut,-4414.82,Food,b0cf0a95-6cd8-4bb4-a148-70b2fa491f6a,False
2025-09-03,Water Bill,-2548.25,Utilities,b6869a66-d83f-4bcb-bf30-25aee45faca0,False
2025-09-03,Petrol Pump,-217.39,Transportation,3bf1b564-2a13-45bb-9d87-de64627c6f54,False
2025-09-04,Miscellaneous,-1897.23,Other,cfede8dd-f062-4e40-b1fe-aed08817e983,False
2025-09-04,Myntra Sale,-2791.62,Shopping,a50f8c86-b57f-4214-8266-ab3f011dd064,False
2025-09-04,Myntra Sale,-656.37,Shopping,62940e02-1cc4-4194-931c-01a7ec1c8190,False
2025-09-04,Lab Tests,-2357.17,Healthcare,35cd05cd-8504-4b8e-b066-5d50f31ba8af,False
2025-09-04,Books Cache,-500.76,Education,a396d977-b5e4-4a41-bee5-00d187e5b757,False
2025-09-04,Doctor Consultation,-4991.47,Healthcare,b45d4f50-4ed1-419f-ab2f-ea9653b194e7,False
2025-09-04,Uber Ride,-4305.19,Transportation,3179c79f-6c28-42b5-8e4f-25850c9dccc8,False
2025-09-04,Spotify Premium,-716.0,Entertainment,7784f0ce-ee15-455f-bfe4-cf190021a0be,False
2025-09-04,Freelance Project,25313.99,Income,5aa52ae1-d30d-4d34-9334-d604b40d7f67,False
2025-09-04,College Fees,-4963.99,Education,e564ab99-781b-453b-975f-9a4927d88fe4,False
2025-09-04,Internet Plan,-676.47,Utilities,396db723-fb79-4fdb-b2bd-05916aec2140,False
2025-09-05,Car Maintenance,-1690.03,Transportation,15a4fbb3-bef5-4147-b15b-f493eccbe8aa,False
2025-09-05,Petrol Pump,-3313.0,Transportation,85a01bee-8056-46a1-b002-c97cfcd58839,False
2025-09-05,Books Cache,-3540.28,Education,1e124a15-7032-451a-b284-ad54efb1dfa9,False
2025-09-05,Salary,36550.22,Income,637e4073-1bd8-49c6-b1e9-e14720a66181,False
2025-09-05,Amazon Order,-2819.41,Shopping,098f5175-1f31-4ebc-aad5-cc626e6bd8f9,False
2025-09-05,Restaurant Bill,-2681.55,Food,b99008c3-0d12-4403-a661-e418e4b17d45,False
2025-09-05,Books Cache,-708.08,Education,0c7318ef-ab0f-4e9c-bb9c-9f0bbb0ffc94,False
2025-09-05,Refund,14109.07,Income,41ed224c-81ba-450a-b128-765229902afc,False
2025-09-05,Stationery,-336.61,Education,53613370-37ca-4f35-998f-ddd0972d4e68,False
2025-09-06,Car Maintenance,-1222.28,Transportation,986e560e-93a7-4c5f-9b04-6f18535e84e9,False
2025-09-06,Gift,43189.23,Income,0abf05d3-5bbc-4d62-bba5-17dbf77f9aad,False
2025-09-06,Random Purchase,-2305.92,Other,720d5224-b439-4ea6-a2ea-fe7e25ad360f,False
2025-09-06,Udemy Course,-3057.11,Education,500c6e4e-a88c-4c50-bfa7-fc0787842316,False
2025-09-06,Electronics Store,-1177.12,Shopping,f340fc1c-9ead-4fb2-8485-78d7ac0f79ca,False
2025-09-06,Concert Pass,-1106.75,Entertainment,4fb5bc99-9413-47ed-a9f8-b2bd204eebdb,False
2025-09-06,Refund,21709.41,Income,0afb8766-d5ac-46e0-9c46-3b4d5568d57f,False
2025-09-06,Zomato Order,-4487.41,Food,62f15444-abff-4d17-b023-ebd61a8b6a68,False
2025-09-06,Movie Tickets,-3514.44,Entertainment,a05b718c-0b90-4c72-b753-2381ee94f586,False
2025-09-07,Electricity Bill,-137.46,Utilities,e8f02591-4acd-4aef-a1e5-d8554a1ef9ee,False
